id,file,side,step_length,stride_length,speed,gc_dur,stance,cadence,hs1_sec,hs2_sec,to_sec,start_frame,hs1_frame,hs2_frame,to_frame,slope,condition,height,weight,age
13,13_2F_3,Right,0.6988897481550477,1.3999276242971896,1.1474816592599917,1.2199999999999998,0.6131147540983607,98.51181783299742,0.676,1.896,1.424,17,169,474,356,-12,self-selected,192.0,78.0,26
13,13_2K_3,Left,0.7866278531314906,1.531335377342715,1.2389444800507403,1.236,0.5889967637540453,94.50042800686144,0.056,1.292,0.784,12,14,323,196,-12,constant,192.0,78.0,26
13,13_2K_3,Right,0.6655017658065917,1.4521163323364203,1.1561435767009718,1.2559999999999998,0.6178343949044587,104.23505716469911,0.672,1.928,1.448,12,168,482,362,-12,constant,192.0,78.0,26
13,13_3F_2,Left,0.7720381490123166,1.4661420966171417,1.0908795361734684,1.344,0.6190476190476191,84.77919420710377,0.132,1.476,0.964,32,33,369,241,-6,self-selected,192.0,78.0,26
13,13_3F_2,Right,0.6684480170510114,1.440484826432819,1.0686089216860677,1.348,0.6350148367952521,95.91850624978532,0.792,2.14,1.648,32,198,535,412,-6,self-selected,192.0,78.0,26
13,13_3K_3,Left,0.7906155090804323,1.5252927516515935,1.1769234194842542,1.296,0.6172839506172839,89.31699967685718,0.176,1.472,0.976,42,44,368,244,-6,constant,192.0,78.0,26
13,13_3K_3,Right,0.7323855417518571,1.5229998783948926,1.1973269484236575,1.2720000000000002,0.6257861635220126,98.08988955950711,0.824,2.096,1.62,42,206,524,405,-6,constant,192.0,78.0,26
13,13_4F_2,Left,0.8864950266539745,1.7526474036645625,1.5266963446555422,1.148,0.5923344947735193,103.33028153026228,0.1,1.248,0.78,23,25,312,195,0,self-selected,192.0,78.0,26
13,13_4F_2,Right,0.7800916471686475,1.6665850204638395,1.4568050878180414,1.144,0.6258741258741257,112.0487645090574,0.66,1.804,1.376,23,165,451,344,0,self-selected,192.0,78.0,26
13,13_4K_3,Left,0.7721387705740956,1.568839718146843,1.2218377867187251,1.284,0.6105919003115264,94.94441931547658,0.084,1.368,0.868,20,21,342,217,0,constant,192.0,78.0,26
13,13_4K_3,Right,0.6698040791815086,1.441939195069856,1.0890779418956618,1.324,0.6132930513595166,97.55789572615024,0.72,2.044,1.532,20,180,511,383,0,constant,192.0,78.0,26
14,14_1F_2,Left,0.6341234127105388,1.281178668541953,0.956103483986532,1.34,0.617910447761194,90.46536981497344,0.016,1.356,0.844,2,4,339,211,-18,self-selected,182.0,74.0,28
14,14_1F_2,Right,0.7055930147453681,1.3396136856074432,1.0210470164690877,1.312,0.6128048780487805,86.82458543081464,0.688,2.0,1.492,2,172,500,373,-18,self-selected,182.0,74.0,28
14,14_1K_2,Left,0.7484225025404461,1.4389480839205695,1.167977340844618,1.2320000000000002,0.5909090909090908,93.63513284648988,0.124,1.356,0.852,30,31,339,213,-18,constant,182.0,74.0,28
14,14_1K_2,Right,0.6520579551445062,1.400371704767172,1.1554221986527822,1.212,0.6171617161716172,106.3177457957757,0.724,1.936,1.472,30,181,484,368,-18,constant,182.0,74.0,28
14,14_2F_3,Left,0.7669020157082083,1.47563797968802,1.2256129399402158,1.204,0.6079734219269103,95.88809898811417,0.112,1.316,0.844,27,28,329,211,-12,self-selected,182.0,74.0,28
14,14_2F_3,Right,0.6813031729746183,1.4481014649423478,1.2272046313070746,1.18,0.6203389830508474,108.0756420918175,0.704,1.884,1.436,27,176,471,359,-12,self-selected,182.0,74.0,28
14,14_2K_1,Left,0.7839520996623552,1.5332272786721262,1.2285474989359986,1.248,0.5961538461538461,94.027237082352,0.088,1.336,0.832,21,22,334,208,-12,constant,182.0,74.0,28
14,14_2K_1,Right,0.6966060532297799,1.4804793813397032,1.1977988522165883,1.236,0.6084142394822006,103.16868594492274,0.704,1.94,1.456,21,176,485,364,-12,constant,182.0,74.0,28
14,14_3F_1,Left,0.7327298280546011,1.4753198562633636,1.1859484375107423,1.244,0.6109324758842444,97.11206440109892,0.108,1.352,0.868,25,27,338,217,-6,self-selected,182.0,74.0,28
